Security Code,Issuer Name,Security Id,Tickers
532890,Take Solutions Ltd,TAKE,532890.BO
532891,Puravankara Limited,PURVA,532891.BO
532892,Motilal Oswal Financial Services Limited,MOTILALOFS,532892.BO
532893,VTM Ltd,VTMLTD,532893.BO
532894,Indowind Energy Ltd.,INDOWIND,532894.BO
532895,Nagreeka Capital & Infrastructure Limited,NAGREEKCAP,532895.BO
532896,MAGNUM VENTURES LIMITED,MAGNUM,532896.BO
532898,POWER GRID CORPORATION OF INDIA LIMITED,POWERGRID,532898.BO
532899,Kaveri Seed Company Ltd,KSCL,532899.BO
532900,PAISALO DIGITAL LIMITED,PAISALO,532900.BO
532902,Consolidated Construction Consortium Ltd,CCCL,532902.BO
532904,Supreme Infrastructure India Limited,SUPREMEINF,532904.BO
532906,MAAN ALUMINIUM LIMITED,MAANALU,532906.BO
532907,IL&FS Engineering and Construction Company Ltd,IL&FSENGG,532907.BO
532915,Religare Enterprises Ltd,RELIGARE,532915.BO
532916,BARAK VALLEY CEMENTS LIMITED,BVCL,532916.BO
532918,RATHI BARS LIMITED,RATHIBAR,532918.BO
532921,Adani Ports and Special Economic Zone Ltd,ADANIPORTS,532921.BO
532922,Edelweiss Financial Services Ltd.,EDELWEISS,532922.BO
532923,RENAISSANCE GLOBAL LIMITED,RGL,532923.BO
532924,Kolte-Patil Developers Ltd,KOLTEPATIL,532924.BO
532925,Kaushalya Infrastructure Development Corporation Ltd,KAUSHALYA,532925.BO
532926,JYOTHY LABS LIMITED,JYOTHYLAB,532926.BO
532927,eClerx Services Limited,ECLERX,532927.BO
532928,Transformers and Rectifiers (India) Limited,TARIL,532928.BO
532929,Brigade Enterprises Limited,BRIGADE,532929.BO
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY,532930.BO
532931,Burnpur Cement Limited,BURNPUR,532931.BO
532932,MANAKSIA LIMITED,MANAKSIA,532932.BO
532933,PORWAL AUTO COMPONENTS LIMITED,PORWAL,532933.BO
532934,PPAP Automotive Limited,PPAP,532934.BO
532935,Aries Agro Limited,ARIES,532935.BO
532937,Kuantum Papers Limited,KUANTUM,532937.BO
532939,Reliance Power Limited,RPOWER,532939.BO
532940,J. Kumar Infraprojects Limited,JKIL,532940.BO
532941,Cords Cable Industries Limited,CORDSCABLE,532941.BO
532942,KNR Constructions Limited,KNRCON,532942.BO
532944,OnMobile Global Ltd.,ONMOBILE,532944.BO
532945,SEPC LIMITED,SEPC,532945.BO
532946,Bang Overseas Ltd,BANG,532946.BO
532947,IRB Infrastructure Developers Limited,IRB,532947.BO
532951,GSS Infotech Ltd,GSS,532951.BO
532952,Nahar Capital & Financial Services Ltd.,NAHARCAP,532952.BO
532953,V-Guard Industries Ltd.,VGUARD,532953.BO
532955,REC LIMITED,RECLTD,532955.BO
532957,GOKAK TEXTILES LTD.,GOKAKTEX,532957.BO
532960,Dhani Services Limited,DHANI,532960.BO
532966,TITAGARH RAIL SYSTEMS LIMITED,TITAGARH,532966.BO
532967,KIRI INDUSTRIES LIMITED,KIRIINDUS,532967.BO
532974,Aditya Birla  Money Ltd,BIRLAMONEY,532974.BO
532975,TELOGICA LIMITED,TELOGICA,532975.BO
532976,Jai Balaji Industries Limited,JAIBALAJI,532976.BO
532977,Bajaj Auto Limited,BAJAJ-AUTO,532977.BO
532978,Bajaj Finserv Limited,BAJAJFINSV,532978.BO
532980,Gokul Refoils and Solvent Limited,GOKUL,532980.BO
532983,RPG Life Sciences Limited,RPGLIFE,532983.BO
532985,Kotak Mahindra Mutual Fund,SENSEX1,532985.BO
532986,Niraj Cement Structurals Limited,NIRAJ,532986.BO
532987,Rane Brake Lining Limited,RBL,532987.BO
532988,Rane Engine Valve Limited,RANEENGINE,532988.BO
532989,Bafna Pharmaceuticals Limited,BAFNAPH,532989.BO
532992,CHL Limited,CHLLTD,532992.BO
532993,SEJAL GLASS LIMITED,SEJALLTD,532993.BO
532994,Archidply Industries Limited,ARCHIDPLY,532994.BO
532998,Lotus Eye Hospital And Institute Limited,LOTUSEYE,532998.BO
533001,SOMI CONVEYOR BELTINGS LIMITED,SOMICONVEY,533001.BO
533007,LGB Forge Limited,LGBFORGE,533007.BO
533012,Landmark Property Development Company Ltd.,LPDC,533012.BO
533014,Sicagen India Limited,SICAGEN,533014.BO
533018,SIMPLEX MILLS COMPANY LIMITED,SIMPLXMIL,533018.BO
533019,SIMPLEX PAPERS LTD.,SIMPLXPAP,533019.BO
533022,20 Microns Limited,20MICRONS,533022.BO
533023,ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA,533023.BO
533029,Alkali Metals Limited,ALKALI,533029.BO
533033,ISGEC Heavy Engineering Limited,ISGEC,533033.BO
533047,Indian Metals & Ferro Alloys Limited,IMFA,533047.BO
533048,Teamo Productions HQ Limited,TPHQ,533048.BO
533056,VEDAVAAG Systems Limited,VEDAVAAG,533056.BO
533078,Manjeera Constructions Limited,MANJEERA,533078.BO
533080,Mold-Tek Packaging Limited,MOLDTKPAC,533080.BO
533088,Mahindra Holidays & Resorts India Limited,MHRIL,533088.BO
533090,Excel Realty N Infra Limited,EXCEL,533090.BO
533093,RAJ OIL MILLS LIMITED,ROML,533093.BO
533095,Bengal & Assam Company Limited,BENGALASM,533095.BO
533096,Adani Power Limited,ADANIPOWER,533096.BO
533098,NHPC Limited,NHPC,533098.BO
533101,Suryaamba Spinning Mills Limited,SURYAAMBA,533101.BO
533104,Globus Spirits Limited,GLOBUSSPR,533104.BO
533106,Oil India Limited,OIL,533106.BO
533108,Bhilwara Technical Textiles Limited,BTTL,533108.BO
533110,Shree Precoated Steels Limited,SPSL,533110.BO
533121,EXPLEO SOLUTIONS LIMITED,EXPLEOSOL,533121.BO
533122,RattanIndia Power Limited,RTNPOWER,533122.BO
533137,DEN Networks Limited,DEN,533137.BO
533138,ASTEC LIFESCIENCES LIMITED,ASTEC,533138.BO
533146,D-Link (India) Ltd,DLINKINDIA,533146.BO
533148,JSW Energy Limited,JSWENERGY,533148.BO
533149,Yunik Managing Advisors Limited,YUNIKM,533149.BO
533150,Godrej Properties Limited,GODREJPROP,533150.BO
533151,D.B.Corp Limited,DBCORP,533151.BO
533152,MBL Infrastructure Ltd,MBLINFRA,533152.BO
533155,Jubilant Foodworks Limited,JUBLFOOD,533155.BO
533156,Vascon Engineers Limited,VASCONEQ,533156.BO
533158,Thangamayil Jewellery Limited,THANGAMAYL,533158.BO
533160,VALOR ESTATE LIMITED,DBREALTY,533160.BO
533161,Emmbi Industries Limited,EMMBI,533161.BO
533162,Hathway Cable & Datacom Limited,HATHWAY,533162.BO
533163,ARSS Infrastructure Projects Limited,ARSSINFRA,533163.BO
533164,Texmo Pipes and Products Limited,TEXMOPIPES,533164.BO
533166,Sundaram Multi Pap Ltd.,SUNDARAM,533166.BO
533168,Rossell India Limited,ROSSELLIND,533168.BO
533169,MAN INFRACONSTRUCTION LIMITED,MANINFRA,533169.BO
533170,TAMBOLI INDUSTRIES LIMITED,TAMBOLIIN,533170.BO
533177,IL&FS Transportation Networks Limited,IL&FSTRANS,533177.BO
533179,Persistent Systems Limited,PERSISTENT,533179.BO
533181,Intrasoft Technologies Limited,ISFT,533181.BO
533189,Goenka Diamond & Jewels Ltd,GOENKA,533189.BO
533192,K C P SUGAR AND INDUSTRIES CORPORATION LTD.,KCPSUGIND,533192.BO
533193,KIRLOSKAR ELECTRIC COMPANY LTD.,KECL,533193.BO
533202,SATCHMO HOLDINGS LIMITED,SATCH,533202.BO
533203,TARAPUR TRANSFORMERS LIMITED,TARAPUR,533203.BO
533206,SJVN LIMITED,SJVN,533206.BO
533208,Emami Paper Mills Ltd.,EMAMIPAP,533208.BO
533210,Kriti Nutrients Ltd,KRITINUT,533210.BO
533212,GKB Ophthalmics Ltd.,GKB,533212.BO
533217,Hindustan Media Ventures Limited,HMVL,533217.BO
533218,EMAMI REALTY LIMITED,EMAMIREAL,533218.BO
533227,Asian Hotels (East) Limited,AHLEAST,533227.BO
533229,BAJAJ CONSUMER CARE LIMITED,BAJAJCON,533229.BO
533239,Prakash Steelage Limited,PRAKASHSTL,533239.BO
533248,Gujarat Pipavav Port Limited,GPPL,533248.BO
533252,Welspun Investments and Commercials Ltd.,WELINV,533252.BO
533259,Sastasundar Ventures Limited,SASTASUNDR,533259.BO
533260,Career Point Limited,CAREERP,533260.BO
533261,Eros International Media Limited,EROSMEDIA,533261.BO
533262,Ramky Infrastructure Limited,RAMKY,533262.BO
533263,Orient Green Power Company Limited,GREENPOWER,533263.BO
533267,CANTABIL RETAIL INDIA LIMITED,CANTABIL,533267.BO
533268,SEA TV Network Limited,SEATV,533268.BO
533269,VA Tech Wabag Limited,WABAG,533269.BO
533270,Bedmutha Industries Limited,BEDMUTHA,533270.BO
533271,Ashoka Buildcon Limited,ASHOKA,533271.BO
533272,JUPITER WAGONS LIMITED,JWL,533272.BO
533273,OBEROI REALTY LIMITED,OBEROIRLTY,533273.BO
533274,Prestige Estates Projects Limited,PRESTIGE,533274.BO
533275,SHAH METACORP LIMITED,SHAH,533275.BO
533278,Coal India Limited,COALINDIA,533278.BO
533282,GRAVITA INDIA LIMITED,GRAVITA,533282.BO
533284,RPP INFRA PROJECTS LIMITED,RPPINFRA,533284.BO
533285,RDB Realty & Infrastructure Limited,RDBRIL,533285.BO
533286,MOIL Limited,MOIL,533286.BO
533287,ZEE LEARN LIMITED,ZEELEARN,533287.BO
533289,Kesar Terminals & Infrastructure Limited,KTIL,533289.BO
533292,A2Z Infra Engineering Limited,A2ZINFRA,533292.BO
533293,Kirloskar Oil Engines Limited,KIRLOSENG,533293.BO
533294,Ravi Kumar Distilleries Limited,RKDL,533294.BO
533295,PUNJAB & SIND BANK,PSB,533295.BO
533296,Future Market Networks Limited,FMNL,533296.BO
533298,Surana Solar Limited,SURANASOL,533298.BO
533302,Kalyani Investment Company Limited,KICL,533302.BO
533303,BF Investment Limited,BFINVEST,533303.BO
533306,SUMMIT SECURITIES LTD.,SUMMITSEC,533306.BO
533315,Innovassynth Investments Limited,INOVSYNTH,533315.BO
533316,STEL Holdings Limited,STEL,533316.BO
533317,OMKAR SPECIALITY CHEMICALS LIMITED,OMKARCHEM,533317.BO
533320,Jubilant Industries Limited,JUBLINDS,533320.BO
533326,Texmaco Rail & Engineering Limited,TEXRAIL,533326.BO
533329,Indian Terrain Fashions Limited,INDTERRAIN,533329.BO
533333,Fineotex Chemical Limited,FCL,533333.BO
533336,Dhunseri Investments Ltd,DHUNINV,533336.BO
533339,Zen Technologies Ltd.,ZENTEC,533339.BO
533343,Lovable Lingerie Limited,LOVABLE,533343.BO
533344,PTC India Financial Services Limited,PFS,533344.BO
533398,MUTHOOT FINANCE LIMITED,MUTHOOTFIN,533398.BO
533407,CIL Nova Petrochemicals Limited,CNOVAPETRO,533407.BO
533427,VMS INDUSTRIES LIMITED,VMS,533427.BO
533451,Karma Energy Limited,KARMAENG,533451.BO
533452,DELPHI WORLD MONEY LIMITED,DELPHIFX,533452.BO
533470,Rushil Decor Limited,RUSHIL,533470.BO
533477,Enkei wheels (India) Limited,ENKEIWHEL,533477.BO
533482,Kridhan Infra Limited,KRIDHANINF,533482.BO
533506,INVENTURE GROWTH & SECURITIES LIMITED,INVENTURE,533506.BO
533519,L&T Finance Limited,LTF,533519.BO
533520,Yaari Digital Integrated Services Ltd,YAARI,533520.BO
533540,Tree House Education & Accessories Limited,TREEHOUSE,533540.BO
533543,BROOKS LABORATORIES LIMITED,BROOKS,533543.BO
533552,RUPA & COMPANY LIMITED,RUPA,533552.BO
533553,TD Power Systems Ltd,TDPOWERSYS,533553.BO
533573,ALEMBIC PHARMACEUTICALS LIMITED,APLLTD,533573.BO
533576,Vaswani Industries Limited,VASWANI,533576.BO
533581,PG Electroplast Limited,PGEL,533581.BO
533602,Lesha Industries Limited,LESHAIND,533602.BO
533605,SETUBANDHAN INFRASTRUCTURE LIMITED,SETUINFRA,533605.BO
533608,RDB Rasayans Limited,RDBRL,533608.BO
533629,TIJARIA POLYPIPES LIMITED,TIJARIA,533629.BO
533632,Onelife Capital Advisors Ltd,ONELIFECAP,533632.BO
533638,FLEXITUFF VENTURES INTERNATIONAL LIMITED,FLEXITUFF,533638.BO
533655,Triveni Turbine Limited,TRITURBINE,533655.BO
533676,Indo Thai Securities Limited,INDOTHAI,533676.BO
533704,Essar Shipping Ltd,ESSARSHPNG,533704.BO
533758,APL Apollo Tubes Limited,APLAPOLLO,533758.BO
533761,GPT Infraprojects limited,GPTINFRA,533761.BO
533896,Fervent Synergies Limited,FERVENTSYN,533896.BO
533941,THOMAS SCOTT (INDIA) LIMITED,THOMASCOTT,533941.BO
533982,Tera Software Ltd.,TERASOFT,533982.BO
534060,PMC Fincorp Limited,PMCFIN,534060.BO
534063,Futuristic Solutions Ltd.,FUTSOL,534063.BO
534064,Alliance Integrated Metaliks Limited,AIML,534064.BO
534076,RHI MAGNESITA INDIA LIMITED,RHIM,534076.BO
534091,Multi Commodity Exchange of India Ltd,MCX,534091.BO
534109,Pyxis Finvest Limited,PYXISFIN,534109.BO
534139,SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,SCHNEIDER,534139.BO
534190,Olympic Cards Limited,OLPCL,534190.BO
534309,NBCC (India) Limited,NBCC,534309.BO
534328,Hexa Tradex Limited,HEXATRADEX,534328.BO
534338,Maxheights Infrastructure Limited,MAXHEIGHTS,534338.BO
534369,Tribhovandas Bhimji Zaveri Limited,TBZ,534369.BO
534392,Vardhman Special Steels Ltd,VSSL,534392.BO
534422,Looks Health Services Limited,LOOKS,534422.BO
534425,Speciality Restaurants Limited,SPECIALITY,534425.BO
534532,Lypsa Gems & Jewellery Limited,LYPSAGEMS,534532.BO
534597,RATTANINDIA ENTERPRISES LIMITED,RTNINDIA,534597.BO
534598,Sampann Utpadan India Limited,SAMPANN,534598.BO
534600,JTL INDUSTRIES LIMITED,JTLIND,534600.BO
534612,ADVANCE METERING TECHNOLOGY LIMITED,AMTL,534612.BO
534615,North Eastern Carrying Corporation Limited,NECCLTD,534615.BO
534618,WAAREE RENEWABLE TECHNOLOGIES LIMITED,WAAREERTL,534618.BO
534623,Jupiter Infomedia Limited,JUPITERIN,534623.BO
534639,VINAYAK POLYCON INTERNATIONAL LIMITED,VINAYAKPOL,534639.BO
534659,Jointeca Education Solutions Limited,JOINTECAED,534659.BO
534674,Ducon Infratechnologies Limited,DUCON,534674.BO
534675,PROZONE REALTY LIMITED,PROZONER,534675.BO
534680,SRG Housing Finance Limited,SRGHFL,534680.BO
534691,Comfort Commotrade Limited,COMCL,534691.BO
534708,SHANTI GURU INDUSTRIES LIMITED,SHANTIGURU,534708.BO
534732,CASPIAN CORPORATE SERVICES LIMITED,CASPIAN,534732.BO
534733,Aerpace Industries Limited,AERPACE,534733.BO
534741,VIRTUAL GLOBAL EDUCATION LTD.,VIRTUALG,534741.BO
534742,ZUARI AGRO CHEMICALS LIMITED,ZUARI,534742.BO
534748,Steel Exchange India Ltd.,STEELXIND,534748.BO
534755,Trio Mercantile & Trading Limited,TRIOMERC,534755.BO
534758,Cigniti Technologies Ltd,CIGNITITEC,534758.BO
534796,CDG PETCHEM LIMITED,CDG,534796.BO
534804,CARE Ratings Limited,CARERATING,534804.BO
534809,PC JEWELLER LIMITED,PCJEWELLER,534809.BO
534816,INDUS TOWERS LIMITED,INDUSTOWER,534816.BO
534976,V-Mart Retail Limited,VMART,534976.BO
535136,NIBE LIMITED,NIBE,535136.BO
535204,Mukta Agriculture Limited,MUKTA,535204.BO
535205,Mystic Electronics Limited,MYSTICELE,535205.BO
535267,COMFORT FINCAP LIMITED,COMFINCAP,535267.BO
535276,SBI Mutual Fund,SBISENSEX,535276.BO
535279,Bothra Metals & Alloys Limited,BMAL,535279.BO
535322,Repco Home Finance Limited,REPCOHOME,535322.BO
535387,LAKHOTIA POLYESTERS (INDIA) LIMITED,LAKHOTIA,535387.BO
535431,GCM Securities Limited,GCMSECU,535431.BO
535458,NRB INDUSTRIAL BEARINGS LIMITED,NIBL,535458.BO
535514,Prime Capital Market Limited,PRIMECAPM,535514.BO
535566,KIFS Financial Services Ltd,KIFS,535566.BO
535601,Sreeleathers Limited,SREEL,535601.BO
535602,Sharda Motor Industries Ltd,SHARDAMOTR,535602.BO
535621,S V Global Mill Limited,SVGLOBAL,535621.BO
535647,SDC TECHMEDIA LIMITED,SDC,535647.BO
535648,Just Dial Limited,JUSTDIAL,535648.BO
535657,ObjectOne Information Systems Ltd,OONE,535657.BO
535667,India Finsec Limited,IFINSEC,535667.BO
535693,BRAHMAPUTRA INFRASTRUCTURE LIMITED,BRAHMINFRA,535693.BO
535719,AMPVOLTS LIMITED,AMPVOLTS,535719.BO
535730,Khoobsurat Ltd.,KHOOBSURAT,535730.BO
535754,ORIENT CEMENT LIMITED,ORIENTCEM,535754.BO
535755,Aditya Birla Fashion and Retail Limited,ABFRL,535755.BO
535789,Sammaan Capital Limited,SAMMAANCAP,535789.BO
535910,Money Masters Leasing & Finance Limited,MMLF,535910.BO
535916,Alacrity Securities Limited,ALSL,535916.BO
535917,GCM Commodity & Derivatives Limited,GCMCOMM,535917.BO
535958,Integra Essentia Limited,ESSENTIA,535958.BO
536073,JULIEN AGRO INFRATECH LIMITED,JULIEN,536073.BO
536264,Tiger Logistics (India) Limited,TIGERLOGS,536264.BO
536493,JK Agri Genetics Limited,JK AGRI,536493.BO
536507,Future Lifestyle Fashions Limited,FLFL,536507.BO
536659,PVV Infra Limited,PVVINFRA,536659.BO
536672,VCU Data Management Limited,VCU,536672.BO
536709,IND Renewable Energy Ltd,INDRENEW,536709.BO
536710,S R G SECURITIES FINANCE LIMITED,SRGSFL,536710.BO
536737,Amrapali Capital and Finance Services Limited,ACFSL,536737.BO
536738,STELLAR CAPITAL SERVICES LIMITED,STELLAR,536738.BO
536773,JINDAL POLY INVESTMENT AND FINANCE COMPANY LIMITED,JPOLYINVST,536773.BO
536846,Yuranus Infrastructure Ltd,YURANUS,536846.BO
536960,Motilal Oswal Mutual Fund,MOM100,536960.BO
536974,CAPTAIN POLYPLAST LIMITED,CPL,536974.BO
537007,ICICI Prudential Mutual Fund,NIFTYIETF,537007.BO
537008,ICICI Prudential Mutual Fund,NIF100IETF,537008.BO
537069,Arnold Holdings Ltd,ARNOLD,537069.BO
537253,Sunil Healthcare Limited,SUNLOC,537253.BO
537254,RCI Industries & Technologies Limited,RCIIND,537254.BO
537259,Suyog Telematics Limited,SUYOG,537259.BO
537291,Nath Biogene India Ltd.,NATHBIOGEN,537291.BO
537292,Agri-Tech India Ltd.,AGRITECH,537292.BO
537326,CHEMTECH INDUSTRIAL VALVES LIMITED,CHEMTECH,537326.BO
537483,Nippon India Mutual Fund,NIF100BEES,537483.BO
537536,Denis Chem Lab Limited,DENISCHEM,537536.BO
537573,Polymac Thermoformers Limited,POLYMAC,537573.BO
537582,Unishire Urban Infra Limited,UNISHIRE,537582.BO
537669,LAXMIPATI ENGINEERING WORKS LIMITED,LAXMIPATI,537669.BO
537707,ETT Limited,ETT,537707.BO
537708,Kotak Mahindra Mutual Fund,NIFTY1,537708.BO
537709,SHREE HANUMAN SUGAR & INDUSTRIES LTD.,HANSUGAR,537709.BO
537750,Kiran Vyapar Limited,KIRANVYPAR,537750.BO
537766,B.C. Power Controls Limited,BCP,537766.BO
537784,Karnimata Cold Storage Limited,KCSL,537784.BO
537785,RACE ECO CHAIN LIMITED,RACE,537785.BO
537800,Mangalam Industrial Finance Limited,MANGIND,537800.BO
537820,VIJI FINANCE LIMITED,VIJIFIN,537820.BO
537839,PHOENIX TOWNSHIP LIMITED,PHOENIXTN,537839.BO
537985,INFRONICS SYSTEMS LIMITED,INFRONICS,537985.BO
538057,Nippon India Mutual Fund,CPSEETF,538057.BO
538081,Haria Apparels Limited,HARIAAPL,538081.BO
538092,SHRI VASUPRADA PLANTATIONS LIMITED,VASUPRADA,538092.BO
538119,R&B Denims Limited,RNBDENIMS,538119.BO
538212,SHARP INVESTMENTS LTD,SHARPINV,538212.BO
538268,Wonderla Holidays Limited,WONDERLA,538268.BO
538273,Response Informatics Limited,RESPONSINF,538273.BO
538319,GCM Capital Advisors Limited,GCMCAPI,538319.BO
538351,A.F. Enterprises Limited,AFEL,538351.BO
538365,INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE,538365.BO
538382,WEST LEISURE RESORTS LIMITED,WESTLEIRES,538382.BO
538395,Nam Securities Ltd.,NAM,538395.BO
538401,MAESTROS ELECTRONICS & TELECOMMUNICATIONS SYSTEMS LTD,METSL,538401.BO
538402,SPS Finquest Limited,SPS,538402.BO
538422,Jackson Investments Limited,JACKSON,538422.BO
538446,MONEYBOXX FINANCE LIMITED,MONEYBOXX,538446.BO
538451,Worth Investment & Trading Co Limited,WORTH,538451.BO
538452,Quasar India Limited,QUASAR,538452.BO
538464,Thirani Projects Limited,TPROJECT,538464.BO
538465,Amarnath Securities Ltd.,AMARSEC,538465.BO
538476,Capital Trade Links Limited,CTL,538476.BO
538496,Tarini International Limited,TARINI,538496.BO
538521,YAAN ENTERPRISES LIMITED,YAANENT,538521.BO
538539,J.Taparia Projects Ltd,JTAPARIA,538539.BO
538540,Ramchandra Leasing & Finance Limited,RLFL,538540.BO
538542,GoldCoin Health Foods Limited,GOLDCOINHF,538542.BO
538546,Bansal Roofing Products Limited,BRPL,538546.BO
538556,Arman Holdings Limited,ARMAN,538556.BO
538562,Skipper Limited,SKIPPER,538562.BO
538563,Adarsh Mercantile Limited,ADARSH,538563.BO
538564,James Warren Tea Limited,JAMESWARREN,538564.BO
538565,Vistar Amar Limited,VISTARAMAR,538565.BO
538567,Gulf Oil Lubricants India Limited,GULFOILLUB,538567.BO
538568,Fruition Venture Limited,FRUTION,538568.BO
538569,Triveni Enterprises Limited,TRIVENIENT,538569.BO
538576,Bhanderi Infracon Limited,BHANDERI,538576.BO
538579,ZINEMA MEDIA AND ENTERTAINMENT LIMITED,ZINEMA,538579.BO
538596,Quantum Build-Tech Limited,QUANTBUILD,538596.BO
538597,TTI Enterprise Limited,TTIENT,538597.BO
538598,Vishal Fabrics Limited,VISHAL,538598.BO
538607,TOYAM SPORTS LIMITED,TOYAMSL,538607.BO
538609,Gajanan Securities Services Ltd.,GAJANANSEC,538609.BO
538610,Unison Metals Ltd,UNISON,538610.BO
538611,Real Touch Finance Limited,RTFL,538611.BO
538634,Vasundhara Rasayans Ltd.,VRL,538634.BO
538635,SNOWMAN LOGISTICS LIMITED,SNOWMAN,538635.BO
538646,QGO FINANCE LIMITED,QGO,538646.BO
538647,Purshottam Investofin Limited,PURSHOTTAM,538647.BO
538652,HIND COMMERCE LIMITED,HCLTD,538652.BO
538666,Sharda Cropchem Limited,SHARDACROP,538666.BO
538667,Sirohia & Sons Limited,SIROHIA,538667.BO
538668,Meghna Infracon Infrastructure Limited,MIIL,538668.BO
538674,City Online Services Limited,CITYONLINE,538674.BO
538683,Nippon India Mutual Fund,SENSEXBEES,538683.BO
538685,SHEMAROO ENTERTAINMENT LIMITED,SHEMAROO,538685.BO
538706,Ultracab (India) Limited,ULTRACAB,538706.BO
538707,Rajasthan Cylinders & Containers Limited,RCCL,538707.BO
538708,Econo Trade (India) Limited,ETIL,538708.BO
538713,Atishay Limited,ATISHAY,538713.BO
538714,Sangam Finserv Limited,SANGAMFIN,538714.BO
538715,Dhabriya Polywood Limited,DHABRIYA,538715.BO
538716,Aryaman Capital Markets Limited,ARYACAPM,538716.BO
538730,PDS LIMITED,PDSL,538730.BO
538731,HANMAN FIT LIMITED,HANMAN,538731.BO
538732,Vibrant Global Capital Limited,VGCL,538732.BO
538733,Starlit Power Systems Limited,STARLIT,538733.BO
538734,CEINSYS TECH LIMITED,CEINSYSTECH,538734.BO
538742,PANABYTE TECHNOLOGIES LIMITED,PANABYTE,538742.BO
538765,JLA Infraville Shoppers Limited,JSHL,538765.BO
538770,Crane Infrastructure Limited,CRANEINFRA,538770.BO
538772,Niyogin Fintech Limited,NIYOGIN,538772.BO
538777,ASIA CAPITAL LIMITED,ASIACAP,538777.BO
538778,Kalyan Capitals Limited,KALYANCAP,538778.BO
538786,Citizen Infoline Ltd.,CIL,538786.BO
538787,Goenka Business & Finance Limited,GBFL,538787.BO
538788,Gilada Finance & Investments Ltd.,GILADAFINS,538788.BO
538794,Jet Infraventure Limited,JETINFRA,538794.BO
538795,Shree Ajit Pulp And Paper Ltd,SAPPL,538795.BO
538812,Aanchal Ispat Limited,AANCHALISP,538812.BO
538817,Captain Pipes Limited,CAPPIPES,538817.BO
538833,KAIZEN AGRO INFRABUILD LIMITED,KAIZENAGRO,538833.BO
538834,JMJ Fintech Limited,JMJFIN,538834.BO
538835,INTELLECT DESIGN ARENA LIMITED,INTELLECT,538835.BO
538836,Monte Carlo Fashions Limited,MONTECARLO,538836.BO
538837,Jeevan Scientific Technology Limited,JSTL,538837.BO
538838,Indo Cotspin Limited,ICL,538838.BO
538857,Scintilla Commercial & Credit  Limited,SCC,538857.BO
538860,PANAFIC INDUSTRIALS LTD,PANAFIC,538860.BO
538862,My Money Securities Ltd.,MYMONEY,538862.BO
538863,SRI AMARNATH FINANCE LIMITED,AMARNATH,538863.BO
538868,Continental Securities Limited,CSL,538868.BO
